created_at,instrument,size,entry_price
2023-03-17 19:10:23.357165+00,ETH-USD,-0.04,1730.475
2023-03-17 19:20:23.170362+00,ETH-USD,-0.05,1733.24
2023-03-17 19:30:40.102087+00,ETH-USD,-0.06,1735.733333
2023-03-17 19:40:23.536738+00,ETH-USD,-0.06,1735.733333
2023-03-17 19:50:23.540834+00,ETH-USD,-0.06,1735.733333
2023-03-17 20:00:39.306829+00,ETH-USD,-0.07,1737.442857
2023-03-17 20:05:24.070691+00,ETH-USD,-0.07,1737.442857
2023-03-17 20:10:25.727625+00,ETH-USD,-0.07,1737.442857
2023-03-17 20:20:23.552582+00,ETH-USD,-0.09,1740
2023-03-17 20:25:23.455374+00,ETH-USD,-0.1,1741.69
2023-03-17 20:35:22.631477+00,ETH-USD,-0.1,1741.69
2023-03-17 20:40:23.332888+00,ETH-USD,-0.1,1741.69
2023-03-17 20:50:23.765338+00,ETH-USD,0,0
2023-03-17 21:00:41.865846+00,ETH-USD,-0.01,1746
2023-03-17 21:10:23.922965+00,ETH-USD,-0.01,1746
2023-03-17 21:20:23.54625+00,ETH-USD,-0.02,1748.9
2023-03-17 21:25:23.61723+00,ETH-USD,-0.02,1748.9
2023-03-17 21:35:23.403175+00,ETH-USD,-0.02,1748.9
2023-03-17 21:45:37.188924+00,ETH-USD,-0.06,1759.533333
2023-03-17 21:50:23.549293+00,ETH-USD,0.01,1747.6
2023-03-17 22:00:40.497254+00,ETH-USD,-0.01,1758.1
2023-03-17 22:10:23.355146+00,ETH-USD,-0.01,1758.1
2023-03-17 22:15:40.183876+00,ETH-USD,-0.01,1758.1
2023-03-17 22:25:23.185516+00,ETH-USD,-0.02,1765.6
2023-03-17 22:30:39.283889+00,ETH-USD,-0.02,1765.6
2023-03-17 22:35:23.817033+00,ETH-USD,-0.02,1765.6
2023-03-17 22:45:38.974678+00,ETH-USD,-0.04,1773.775
2023-03-17 22:55:25.397841+00,ETH-USD,-0.05,1776.88
2023-03-17 23:05:23.202263+00,ETH-USD,-0.06,1778.483333
2023-03-17 23:10:23.925225+00,ETH-USD,-0.08,1783.675
2023-03-17 23:20:22.893656+00,ETH-USD,-0.09,1785.655556
2023-03-17 23:30:38.691503+00,ETH-USD,-0.09,1785.655556
2023-03-17 23:40:23.491545+00,ETH-USD,-0.1,1786.64
2023-03-17 23:50:23.503661+00,ETH-USD,-0.11,1787.154545
2023-03-18 00:00:40.033139+00,ETH-USD,-0.11,1787.154545
2023-03-18 00:10:23.469224+00,ETH-USD,-0.11,1787.154545
2023-03-18 00:15:40.952996+00,ETH-USD,-0.11,1787.154545
2023-03-18 00:25:23.600089+00,ETH-USD,0.02,1777.4
2023-03-18 00:30:38.333287+00,ETH-USD,0.02,1777.4
2023-03-18 00:40:23.461682+00,ETH-USD,-0.011,1786.563636
2023-03-18 00:45:40.749934+00,ETH-USD,-0.011,1786.563636
2023-03-18 00:55:23.638358+00,ETH-USD,-0.031,1795.36129
2023-03-18 01:00:36.856373+00,ETH-USD,-0.061,1806.544262
2023-03-18 01:10:23.298931+00,ETH-USD,-0.071,1810.48169
2023-03-18 01:15:40.253069+00,ETH-USD,-0.071,1810.48169
2023-03-18 01:25:23.836489+00,ETH-USD,-0.071,1810.48169
2023-03-18 01:30:40.474865+00,ETH-USD,-0.071,1810.48169
2023-03-18 01:35:22.840593+00,ETH-USD,-0.071,1810.48169
2023-03-18 01:45:24.160607+00,ETH-USD,-0.071,1810.48169
2023-03-18 01:50:23.659351+00,ETH-USD,-0.071,1810.48169
2023-03-18 02:00:23.664335+00,ETH-USD,-0.071,1810.48169
2023-03-18 02:10:23.315009+00,ETH-USD,-0.071,1810.48169
2023-03-18 02:15:40.342173+00,ETH-USD,-0.071,1810.48169
2023-03-18 02:25:24.366265+00,ETH-USD,-0.081,1812.644444
2023-03-18 02:35:25.687697+00,ETH-USD,-0.081,1812.644444
2023-03-18 02:40:23.515987+00,ETH-USD,-0.081,1812.644444
2023-03-18 02:50:23.463313+00,ETH-USD,0.01,1804.6
2023-03-18 03:00:26.845491+00,ETH-USD,-0.01,1812.3
2023-03-18 03:10:23.463712+00,ETH-USD,-0.01,1812.3
2023-03-18 03:20:24.48875+00,ETH-USD,0.01,1807.6
2023-03-18 03:30:25.054867+00,ETH-USD,0.01,1807.6
2023-03-18 03:40:23.260378+00,ETH-USD,-0.02,1818.5
2023-03-18 03:50:23.479311+00,ETH-USD,-0.02,1818.5
2023-03-18 03:55:23.549842+00,ETH-USD,-0.02,1818.5
2023-03-18 04:05:23.669023+00,ETH-USD,-0.02,1818.5
2023-03-18 04:10:23.452831+00,ETH-USD,-0.01,1818.5
2023-03-18 04:20:23.67626+00,ETH-USD,0.02,1810.95
2023-03-18 04:25:23.541636+00,ETH-USD,0.02,1810.95
2023-03-18 04:35:23.759501+00,ETH-USD,0.01,1810.95
2023-03-18 04:45:40.93976+00,ETH-USD,0.01,1810.95
2023-03-18 04:50:24.279984+00,ETH-USD,0.01,1810.95
2023-03-18 05:00:24.47194+00,ETH-USD,0.01,1810.95
2023-03-18 05:05:24.579593+00,ETH-USD,0.01,1810.95
2023-03-18 05:15:25.441909+00,ETH-USD,0.02,1809.4
2023-03-18 05:25:23.554323+00,ETH-USD,-0.001,1813.8
2023-03-18 05:35:23.875091+00,ETH-USD,-0.011,1817.436364
2023-03-18 05:45:40.259123+00,ETH-USD,-0.011,1817.436364
2023-03-18 05:50:23.451395+00,ETH-USD,-0.011,1817.436364
2023-03-18 06:00:41.010154+00,ETH-USD,-0.011,1817.436364
2023-03-18 06:10:24.650599+00,ETH-USD,-0.001,1817.436364
2023-03-18 06:20:23.690257+00,ETH-USD,-0.001,1817.436364
2023-03-18 06:30:24.963371+00,ETH-USD,0.009,1812.4
2023-03-18 06:40:23.83944+00,ETH-USD,0.009,1812.4
2023-03-18 06:50:23.440618+00,ETH-USD,0.009,1812.4
2023-03-18 06:55:23.557882+00,ETH-USD,0.009,1812.4
2023-03-18 07:00:24.852629+00,ETH-USD,0.009,1812.4
2023-03-18 07:10:24.388693+00,ETH-USD,0.009,1812.4
2023-03-18 07:15:40.121431+00,ETH-USD,-0.001,1819.2
2023-03-18 07:25:23.789735+00,ETH-USD,-0.001,1819.2
2023-03-18 07:30:40.405376+00,ETH-USD,-0.001,1819.2
2023-03-18 07:40:23.826303+00,ETH-USD,-0.001,1819.2
2023-03-18 07:50:24.272911+00,ETH-USD,-0.011,1822.654545
2023-03-18 07:55:22.908988+00,ETH-USD,0.009,1818.3
2023-03-18 08:05:23.724676+00,ETH-USD,0.009,1818.3
2023-03-18 08:15:38.325211+00,ETH-USD,0.049,1809.07551
2023-03-18 08:25:24.048673+00,ETH-USD,0.049,1809.07551
2023-03-18 08:35:23.333487+00,ETH-USD,0.049,1809.07551
2023-03-18 08:40:23.824204+00,ETH-USD,0.049,1809.07551
2023-03-18 08:50:23.418895+00,ETH-USD,0.049,1809.07551
2023-03-18 09:00:39.772591+00,ETH-USD,-0.01,1817.8
2023-03-18 09:05:25.743434+00,ETH-USD,0.04,1803.925
2023-03-18 09:15:38.894602+00,ETH-USD,0.04,1803.925
2023-03-18 09:25:23.513009+00,ETH-USD,0.04,1803.925
2023-03-18 09:30:39.190043+00,ETH-USD,0.04,1803.925
2023-03-18 09:40:23.803327+00,ETH-USD,-0.01,1812.9
2023-03-18 09:45:40.071337+00,ETH-USD,-0.01,1812.9
2023-03-18 09:55:23.520047+00,ETH-USD,-0.01,1812.9
2023-03-18 10:00:40.370968+00,ETH-USD,-0.01,1812.9
2023-03-18 10:10:24.043684+00,ETH-USD,-0.01,1812.9
2023-03-18 10:20:24.003965+00,ETH-USD,-0.01,1812.9
2023-03-18 10:25:22.900856+00,ETH-USD,-0.01,1812.9
2023-03-18 10:35:23.932928+00,ETH-USD,-0.01,1812.9
2023-03-18 10:45:39.474235+00,ETH-USD,-0.02,1816.7
2023-03-18 10:50:23.988891+00,ETH-USD,-0.02,1816.7
2023-03-18 11:00:42.805125+00,ETH-USD,-0.02,1816.7
2023-03-18 11:10:24.063574+00,ETH-USD,-0.02,1816.7
2023-03-18 11:20:23.983286+00,ETH-USD,-0.02,1816.7
2023-03-18 11:30:24.196435+00,ETH-USD,-0.02,1816.7
2023-03-18 11:35:24.194868+00,ETH-USD,-0.02,1816.7
2023-03-18 11:45:40.890111+00,ETH-USD,-0.02,1816.7
2023-03-18 11:50:24.000361+00,ETH-USD,-0.02,1816.7
2023-03-18 12:00:39.753399+00,ETH-USD,-0.02,1816.7
2023-03-18 12:05:23.661416+00,ETH-USD,-0.02,1816.7
2023-03-18 12:15:40.633116+00,ETH-USD,0.001,1812.3
2023-03-18 12:25:23.483505+00,ETH-USD,0.011,1808.936364
2023-03-18 12:30:39.155461+00,ETH-USD,0.011,1808.936364
2023-03-18 12:35:23.669291+00,ETH-USD,-0.009,1819.3
2023-03-18 12:45:39.459171+00,ETH-USD,-0.019,1819.668421
2023-03-18 12:55:23.664652+00,ETH-USD,-0.049,1827.463265
2023-03-18 13:00:37.929191+00,ETH-USD,-0.049,1827.463265
2023-03-18 13:05:23.689556+00,ETH-USD,-0.049,1827.463265
2023-03-18 13:10:24.55178+00,ETH-USD,-0.029,1827.463265
2023-03-18 13:20:24.145621+00,ETH-USD,-0.029,1827.463265
2023-03-18 13:30:24.964191+00,ETH-USD,0,0
2023-03-18 13:40:23.162714+00,ETH-USD,0.01,1821.9
2023-03-18 13:45:40.207185+00,ETH-USD,0.01,1821.9
2023-03-18 13:55:23.651359+00,ETH-USD,0.01,1821.9
2023-03-18 14:05:23.6521+00,ETH-USD,0.01,1821.9
2023-03-18 14:10:23.754582+00,ETH-USD,0.01,1821.9
2023-03-18 14:20:23.861914+00,ETH-USD,-0.01,1827
2023-03-18 14:30:39.722183+00,ETH-USD,-0.02,1828.25
2023-03-18 14:40:23.180733+00,ETH-USD,-0.02,1828.25
2023-03-18 14:45:40.029089+00,ETH-USD,0,0
2023-03-18 14:55:23.463621+00,ETH-USD,-0.01,1825.3
2023-03-18 15:05:24.379636+00,ETH-USD,0.02,1818.65
2023-03-18 15:15:39.602091+00,ETH-USD,0.03,1816.6
2023-03-18 15:20:23.94751+00,ETH-USD,0.03,1816.6
2023-03-18 15:30:38.510023+00,ETH-USD,0.05,1812.74
2023-03-18 15:35:23.657061+00,ETH-USD,0.08,1807.325
2023-03-18 15:45:24.450016+00,ETH-USD,0.09,1804.9
2023-03-18 15:55:23.443919+00,ETH-USD,0.09,1804.9
2023-03-18 16:05:23.046663+00,ETH-USD,0.1,1803.05
2023-03-18 16:15:23.833865+00,ETH-USD,0.1,1803.05
2023-03-18 16:20:23.351141+00,ETH-USD,0.1,1803.05
2023-03-18 16:30:24.223919+00,ETH-USD,0.13,1797.607692
2023-03-18 16:40:23.739233+00,ETH-USD,0.171,1788.850292
2023-03-18 16:50:23.32887+00,ETH-USD,-0.02,1803.75
2023-03-18 17:00:24.732572+00,ETH-USD,0,0
2023-03-18 17:10:23.745348+00,ETH-USD,0,0
2023-03-18 17:20:23.333314+00,ETH-USD,0,0
2023-03-18 17:25:25.818025+00,ETH-USD,0,0
2023-03-18 17:35:23.636821+00,ETH-USD,0.02,1777
2023-03-18 17:45:39.999788+00,ETH-USD,-0.002,1782.4
2023-03-18 17:50:23.328042+00,ETH-USD,-0.002,1782.4
2023-03-18 17:55:23.515033+00,ETH-USD,-0.002,1782.4
2023-03-18 18:05:22.428091+00,ETH-USD,-0.012,1789.65
2023-03-18 18:15:40.014994+00,ETH-USD,-0.012,1789.65
2023-03-18 18:25:23.416782+00,ETH-USD,-0.012,1789.65
2023-03-18 18:35:24.330105+00,ETH-USD,-0.012,1789.65
2023-03-18 18:45:39.988034+00,ETH-USD,-0.012,1789.65
2023-03-18 18:50:23.495826+00,ETH-USD,-0.012,1789.65
2023-03-18 19:00:24.874784+00,ETH-USD,-0.022,1793.854545
2023-03-18 19:05:23.437925+00,ETH-USD,-0.032,1796.49375
2023-03-18 19:10:22.519519+00,ETH-USD,-0.032,1796.49375
2023-03-18 19:20:23.903421+00,ETH-USD,-0.032,1796.49375
2023-03-18 19:30:38.483666+00,ETH-USD,-0.032,1796.49375
2023-03-18 19:35:23.783425+00,ETH-USD,-0.032,1796.49375
2023-03-18 19:45:40.805255+00,ETH-USD,-0.032,1796.49375
2023-03-18 19:50:23.289771+00,ETH-USD,-0.032,1796.49375
2023-03-18 20:00:40.441011+00,ETH-USD,-0.032,1796.49375
2023-03-18 20:10:23.274057+00,ETH-USD,0,0
2023-03-18 20:20:23.374297+00,ETH-USD,0,0
2023-03-18 20:25:23.990967+00,ETH-USD,-0.01,1797.4
2023-03-18 20:35:23.877416+00,ETH-USD,-0.01,1797.4
2023-03-18 20:45:39.52575+00,ETH-USD,-0.02,1799.5
2023-03-18 20:50:23.323118+00,ETH-USD,-0.03,1801.633333
2023-03-18 21:00:23.514474+00,ETH-USD,0,0
2023-03-18 21:10:23.680791+00,ETH-USD,0,0
2023-03-18 21:15:43.018708+00,ETH-USD,0,0
2023-03-18 21:25:23.381735+00,ETH-USD,0.01,1793
2023-03-18 21:30:39.083347+00,ETH-USD,0.01,1793
2023-03-18 21:40:23.671992+00,ETH-USD,0.01,1793
2023-03-18 21:45:39.356492+00,ETH-USD,0.03,1788.3
2023-03-18 21:55:23.420818+00,ETH-USD,0.04,1786.55
2023-03-18 22:05:23.588551+00,ETH-USD,0.04,1786.55
2023-03-18 22:10:23.898283+00,ETH-USD,0.04,1786.55
2023-03-18 22:15:23.799899+00,ETH-USD,0.04,1786.55
2023-03-18 22:25:23.363279+00,ETH-USD,0.04,1786.55
2023-03-18 22:35:23.558219+00,ETH-USD,0.04,1786.55
2023-03-18 22:45:38.740368+00,ETH-USD,0.07,1782.028571
2023-03-18 22:55:23.374267+00,ETH-USD,0.07,1782.028571
2023-03-18 23:05:23.57731+00,ETH-USD,0.09,1779.511111
2023-03-18 23:10:23.688382+00,ETH-USD,0.09,1779.511111
2023-03-18 23:20:23.844657+00,ETH-USD,0.09,1779.511111
2023-03-18 23:25:23.359321+00,ETH-USD,0.1,1778.46
2023-03-18 23:30:39.044308+00,ETH-USD,0.11,1777.054545
2023-03-18 23:40:23.77057+00,ETH-USD,0.11,1777.054545
2023-03-18 23:45:40.103587+00,ETH-USD,0.12,1775.616667
2023-03-18 23:55:23.352514+00,ETH-USD,0.12,1775.616667
2023-03-19 00:05:22.947249+00,ETH-USD,0.12,1775.616667
2023-03-19 00:10:23.66976+00,ETH-USD,0.12,1775.616667
2023-03-19 00:20:23.852544+00,ETH-USD,0.12,1775.616667
2023-03-19 00:30:23.516812+00,ETH-USD,0.12,1775.616667
2023-03-19 00:35:23.797901+00,ETH-USD,-0.01,1784.2
2023-03-19 00:45:39.934111+00,ETH-USD,0.01,1779.6
2023-03-19 00:55:23.344357+00,ETH-USD,0.01,1779.6
2023-03-19 01:05:24.326897+00,ETH-USD,-0.02,1785.9
2023-03-19 01:15:40.086535+00,ETH-USD,0.001,1781.4
2023-03-19 01:25:23.331136+00,ETH-USD,0.001,1781.4
2023-03-19 01:30:24.850543+00,ETH-USD,0.001,1781.4
2023-03-19 01:40:23.76997+00,ETH-USD,-0.049,1787.781633
2023-03-19 01:50:23.828404+00,ETH-USD,0,0
2023-03-19 01:55:23.617802+00,ETH-USD,0,0
2023-03-19 02:00:40.195405+00,ETH-USD,0,0
2023-03-19 02:10:23.634324+00,ETH-USD,0,0
2023-03-19 02:20:23.241396+00,ETH-USD,0,0
2023-03-19 02:25:23.31238+00,ETH-USD,0,0
2023-03-19 02:35:24.291079+00,ETH-USD,-0.01,1786.3
2023-03-19 02:40:23.799478+00,ETH-USD,-0.01,1786.3
2023-03-19 02:50:23.84851+00,ETH-USD,0.01,1782
2023-03-19 03:00:40.218037+00,ETH-USD,0.01,1782
2023-03-19 03:05:23.544852+00,ETH-USD,0.01,1782
2023-03-19 03:15:39.908138+00,ETH-USD,0.01,1782
2023-03-19 03:20:23.842367+00,ETH-USD,0,0
2023-03-19 03:25:25.11488+00,ETH-USD,0,0
2023-03-19 03:35:23.54614+00,ETH-USD,0,0
2023-03-19 03:45:40.768988+00,ETH-USD,0,0
2023-03-19 03:55:23.331972+00,ETH-USD,-0.02,1787.65
2023-03-19 04:00:40.393827+00,ETH-USD,-0.02,1787.65
2023-03-19 04:10:23.611559+00,ETH-USD,-0.02,1787.65
2023-03-19 04:20:23.840067+00,ETH-USD,-0.01,1787.65
2023-03-19 04:25:23.509747+00,ETH-USD,-0.01,1787.65
2023-03-19 04:35:23.709162+00,ETH-USD,-0.01,1787.65
2023-03-19 04:45:40.742974+00,ETH-USD,-0.01,1787.65
2023-03-19 04:55:23.479667+00,ETH-USD,-0.01,1787.65
2023-03-19 05:05:23.550068+00,ETH-USD,-0.01,1787.65
2023-03-19 05:15:40.63127+00,ETH-USD,-0.01,1787.65
2023-03-19 05:20:25.613291+00,ETH-USD,-0.01,1787.65
2023-03-19 05:25:23.896598+00,ETH-USD,-0.01,1787.65
2023-03-19 05:35:23.682716+00,ETH-USD,-0.01,1787.65
2023-03-19 05:40:23.580194+00,ETH-USD,-0.01,1787.65
2023-03-19 05:50:23.788544+00,ETH-USD,0.01,1783.4
2023-03-19 05:55:23.279209+00,ETH-USD,0.01,1783.4
2023-03-19 06:00:40.159348+00,ETH-USD,0.01,1783.4
2023-03-19 06:10:23.587901+00,ETH-USD,0.01,1783.4
2023-03-19 06:20:23.197655+00,ETH-USD,0.01,1783.4
2023-03-19 06:25:23.277744+00,ETH-USD,0.02,1781.35
2023-03-19 06:35:23.49309+00,ETH-USD,0.02,1781.35
2023-03-19 06:45:39.887149+00,ETH-USD,0.03,1778.833333
2023-03-19 06:55:23.275128+00,ETH-USD,0.03,1778.833333
2023-03-19 07:05:23.478429+00,ETH-USD,0.04,1776.95
2023-03-19 07:10:23.746488+00,ETH-USD,0.04,1776.95
2023-03-19 07:20:23.773113+00,ETH-USD,0.05,1774.78
2023-03-19 07:30:40.747925+00,ETH-USD,0.05,1774.78
2023-03-19 07:40:23.617918+00,ETH-USD,0,0
2023-03-19 07:45:39.903939+00,ETH-USD,0,0
2023-03-19 07:55:23.862653+00,ETH-USD,0,0
2023-03-19 08:05:23.636357+00,ETH-USD,0,0
2023-03-19 08:15:24.447276+00,ETH-USD,0.01,1777
2023-03-19 08:25:23.436772+00,ETH-USD,-0.02,1782.8
2023-03-19 08:30:40.329032+00,ETH-USD,-0.02,1782.8
2023-03-19 08:40:23.565329+00,ETH-USD,-0.02,1782.8
2023-03-19 08:50:23.755919+00,ETH-USD,-0.02,1782.8
2023-03-19 08:55:25.837158+00,ETH-USD,-0.02,1782.8
2023-03-19 09:05:23.462839+00,ETH-USD,0,0
2023-03-19 09:10:23.809923+00,ETH-USD,0,0
2023-03-19 09:20:23.7474+00,ETH-USD,0.01,1775.9
2023-03-19 09:25:24.589658+00,ETH-USD,0.01,1775.9
2023-03-19 09:35:23.561595+00,ETH-USD,-0.01,1780.2
2023-03-19 09:45:39.999283+00,ETH-USD,-0.02,1781.65
2023-03-19 09:50:23.497197+00,ETH-USD,-0.02,1781.65
2023-03-19 09:55:23.875075+00,ETH-USD,-0.02,1781.65
2023-03-19 10:05:23.456136+00,ETH-USD,-0.02,1781.65
2023-03-19 10:15:40.656404+00,ETH-USD,-0.02,1781.65
2023-03-19 10:20:23.850066+00,ETH-USD,-0.02,1781.65
2023-03-19 10:30:40.12113+00,ETH-USD,-0.02,1781.65
2023-03-19 10:35:23.448456+00,ETH-USD,-0.02,1781.65
2023-03-19 10:45:40.609021+00,ETH-USD,-0.02,1781.65
2023-03-19 10:55:23.842454+00,ETH-USD,-0.01,1781.65
2023-03-19 11:05:23.491486+00,ETH-USD,0.02,1775.6
2023-03-19 11:15:40.518276+00,ETH-USD,-0.001,1779.9
2023-03-19 11:25:23.427911+00,ETH-USD,0.019,1775.094737
2023-03-19 11:35:23.469274+00,ETH-USD,0.019,1775.094737
2023-03-19 11:45:39.204646+00,ETH-USD,0.009,1775.094737
2023-03-19 11:50:23.840053+00,ETH-USD,-0.021,1787.385714
2023-03-19 12:00:38.945304+00,ETH-USD,-0.031,1789.067742
2023-03-19 12:05:23.538577+00,ETH-USD,-0.031,1789.067742
2023-03-19 12:15:24.232452+00,ETH-USD,-0.041,1790.734146
2023-03-19 12:25:22.630838+00,ETH-USD,-0.041,1790.734146
2023-03-19 12:35:24.159001+00,ETH-USD,-0.021,1790.734146
2023-03-19 12:40:23.542017+00,ETH-USD,-0.021,1790.734146
2023-03-19 12:50:23.74093+00,ETH-USD,-0.021,1790.734146
2023-03-19 13:00:40.2739+00,ETH-USD,-0.021,1790.734146
2023-03-19 13:10:23.528743+00,ETH-USD,0.01,1783.4
2023-03-19 13:20:23.940524+00,ETH-USD,0,0
2023-03-19 13:25:25.011702+00,ETH-USD,-0.01,1787.7
2023-03-19 13:35:23.409594+00,ETH-USD,-0.01,1787.7
2023-03-19 13:45:25.148204+00,ETH-USD,0.02,1781.95
2023-03-19 13:55:23.434655+00,ETH-USD,0.02,1781.95
2023-03-19 14:05:23.407684+00,ETH-USD,0.02,1781.95
2023-03-19 14:15:40.558186+00,ETH-USD,0.02,1781.95
2023-03-19 14:25:24.039877+00,ETH-USD,0,0
2023-03-19 14:35:23.430224+00,ETH-USD,-0.02,1791.8
2023-03-19 14:45:38.594549+00,ETH-USD,-0.02,1791.8
2023-03-19 14:50:23.692607+00,ETH-USD,-0.02,1791.8
2023-03-19 14:55:23.806011+00,ETH-USD,-0.02,1791.8
2023-03-19 15:05:23.514091+00,ETH-USD,-0.07,1803.014286
2023-03-19 15:15:37.375332+00,ETH-USD,0,0
2023-03-19 15:25:23.213273+00,ETH-USD,0.01,1794.5
2023-03-19 15:35:25.221477+00,ETH-USD,-0.01,1799.4
2023-03-19 15:45:42.181906+00,ETH-USD,0.01,1794.6
2023-03-19 15:55:23.798433+00,ETH-USD,-0.02,1801.6
2023-03-19 16:05:23.428309+00,ETH-USD,-0.009,1805
2023-03-19 16:10:23.594095+00,ETH-USD,0.011,1800.309091
2023-03-19 16:20:23.286553+00,ETH-USD,-0.019,1806.484211
2023-03-19 16:25:24.116901+00,ETH-USD,-0.019,1806.484211
2023-03-19 16:35:23.412405+00,ETH-USD,-0.059,1815.00339
2023-03-19 16:45:36.915874+00,ETH-USD,-0.069,1817.655072
2023-03-19 16:55:24.023286+00,ETH-USD,-0.079,1819.926582
2023-03-19 17:05:23.367681+00,ETH-USD,0,0
2023-03-19 17:15:39.766119+00,ETH-USD,0,0
2023-03-19 17:20:23.694178+00,ETH-USD,0,0
2023-03-19 17:25:23.815533+00,ETH-USD,0.01,1818
2023-03-19 17:35:23.971115+00,ETH-USD,0.01,1818
2023-03-19 17:40:24.26004+00,ETH-USD,0.01,1818
2023-03-19 17:50:23.255285+00,ETH-USD,0.01,1818
2023-03-19 17:55:23.875827+00,ETH-USD,0.01,1818
2023-03-19 18:05:23.986538+00,ETH-USD,0.01,1818
2023-03-19 18:15:24.362523+00,ETH-USD,0.01,1818
2023-03-19 18:20:23.265929+00,ETH-USD,0.01,1818
2023-03-19 18:30:23.267791+00,ETH-USD,0.01,1818
2023-03-19 18:35:23.392355+00,ETH-USD,-0.01,1824.8
2023-03-19 18:45:39.78643+00,ETH-USD,-0.02,1825.25
2023-03-19 18:55:23.177518+00,ETH-USD,0.001,1820.7
2023-03-19 19:00:39.430871+00,ETH-USD,-0.029,1827.375862
2023-03-19 19:10:23.69082+00,ETH-USD,-0.039,1828.407692
2023-03-19 19:15:38.025597+00,ETH-USD,-0.059,1832.167797
2023-03-19 19:20:23.326887+00,ETH-USD,-0.069,1833.83913
2023-03-19 19:30:39.59572+00,ETH-USD,-0.069,1833.83913
2023-03-19 19:40:23.572447+00,ETH-USD,-0.01,1835.163291
2023-03-19 19:45:39.907953+00,ETH-USD,-0.01,1835.163291
2023-03-19 19:55:23.341256+00,ETH-USD,-0.01,1835.163291
2023-03-19 20:00:40.042117+00,ETH-USD,-0.01,1835.163291
2023-03-19 20:10:23.443248+00,ETH-USD,-0.01,1835.163291
2023-03-19 20:15:24.323201+00,ETH-USD,0.02,1824
2023-03-19 20:25:23.76025+00,ETH-USD,0.03,1821.2
2023-03-19 20:35:23.35444+00,ETH-USD,0.03,1821.2
2023-03-19 20:45:37.917293+00,ETH-USD,0.06,1813
2023-03-19 20:50:23.854735+00,ETH-USD,0.06,1813
2023-03-19 20:55:23.757753+00,ETH-USD,0.06,1813
2023-03-19 21:05:23.34277+00,ETH-USD,0.06,1813
2023-03-19 21:10:23.439897+00,ETH-USD,0.014,1813
2023-03-19 21:15:39.741027+00,ETH-USD,0.014,1813
2023-03-19 21:25:23.473956+00,ETH-USD,0.014,1813
2023-03-19 21:35:23.547175+00,ETH-USD,0.014,1813
2023-03-19 21:40:23.432505+00,ETH-USD,0.024,1812
2023-03-19 21:50:25.434616+00,ETH-USD,0.024,1812
2023-03-19 22:00:23.949345+00,ETH-USD,0.034,1810.475
2023-03-19 22:05:23.326819+00,ETH-USD,0.044,1808.555556
2023-03-19 22:15:39.11036+00,ETH-USD,0.044,1808.555556
2023-03-19 22:20:23.812604+00,ETH-USD,0.044,1808.555556
2023-03-19 22:25:23.731854+00,ETH-USD,0.054,1807.74
2023-03-19 22:30:40.032713+00,ETH-USD,0.054,1807.74
2023-03-19 22:40:23.438883+00,ETH-USD,0.054,1807.74
2023-03-19 22:50:24.363299+00,ETH-USD,0,0
2023-03-19 23:00:40.777926+00,ETH-USD,0,0
2023-03-19 23:10:23.423078+00,ETH-USD,0,0
2023-03-19 23:20:23.635515+00,ETH-USD,0,0
2023-03-19 23:25:23.301371+00,ETH-USD,0,0
2023-03-19 23:30:39.571765+00,ETH-USD,0,0
2023-03-19 23:40:23.426774+00,ETH-USD,0.01,1810.1
2023-03-19 23:45:41.485303+00,ETH-USD,0.02,1807.45
2023-03-19 23:55:23.714659+00,ETH-USD,0.07,1796.414286
2023-03-20 00:05:23.327994+00,ETH-USD,0.07,1796.414286
2023-03-20 00:15:40.891176+00,ETH-USD,0.08,1794.125
2023-03-20 00:20:23.618736+00,ETH-USD,0.08,1794.125
2023-03-20 00:30:25.029445+00,ETH-USD,0.08,1794.125
2023-03-20 00:35:22.713053+00,ETH-USD,0.08,1794.125
2023-03-20 00:45:22.918016+00,ETH-USD,0.08,1794.125
2023-03-20 00:50:23.61578+00,ETH-USD,0.08,1794.125
2023-03-20 01:00:40.685618+00,ETH-USD,0.08,1794.125
2023-03-20 01:05:23.324416+00,ETH-USD,0.09,1791.555556
2023-03-20 01:15:24.108887+00,ETH-USD,0.09,1791.555556
2023-03-20 01:25:23.700678+00,ETH-USD,0.09,1791.555556
2023-03-20 01:35:23.560486+00,ETH-USD,0.09,1791.555556
2023-03-20 01:45:40.874611+00,ETH-USD,0.09,1791.555556
2023-03-20 01:55:23.87386+00,ETH-USD,0.1,1790.23
2023-03-20 02:00:41.940844+00,ETH-USD,0.1,1790.23
2023-03-20 02:10:23.387748+00,ETH-USD,0.1,1790.23
2023-03-20 02:20:23.599723+00,ETH-USD,0.1,1790.23
2023-03-20 02:25:23.706362+00,ETH-USD,0.11,1789.309091
2023-03-20 02:35:23.47638+00,ETH-USD,0.11,1789.309091
2023-03-20 02:40:23.563159+00,ETH-USD,0.14,1785.085714
2023-03-20 02:50:23.761176+00,ETH-USD,0.15,1783.413333
2023-03-20 03:00:39.35865+00,ETH-USD,0.15,1783.413333
2023-03-20 03:05:23.281758+00,ETH-USD,0.15,1783.413333
2023-03-20 03:15:39.65284+00,ETH-USD,0.15,1783.413333
2023-03-20 03:25:24.463817+00,ETH-USD,0.17,1781.011765
2023-03-20 03:30:24.384736+00,ETH-USD,0.18,1779.483333
