created_at,currency,net asset value,unrealized pnl,realized pnl,balance
2023-03-29 03:35:22.812356+00,,5154.037186,0,-1,5154.037186
2023-03-29 03:45:39.547882+00,,5154.037186,0,-1,5154.037186
2023-03-29 03:50:23.113536+00,,5154.16725,0,-1,5154.16725
2023-03-29 04:00:39.500895+00,,5154.0107,0,-1,5154.0107
2023-03-29 04:10:23.26994+00,,5154.0107,0,-1,5154.0107
2023-03-29 04:15:39.780447+00,,5153.819161,0,-1,5153.819161
2023-03-29 04:25:23.047383+00,,5153.311941,0,-1,5153.311941
2023-03-29 04:35:23.408993+00,,5152.729381,0,-1,5152.729381
2023-03-29 04:45:38.33684+00,,5153.093945,0,-1,5153.093945
2023-03-29 04:55:22.957107+00,,5153.157486,0,-1,5153.157486
2023-03-29 05:00:39.832672+00,,5153.157486,0,-1,5153.157486
2023-03-29 05:10:22.667808+00,,5152.902966,0,-1,5152.902966
2023-03-29 05:15:39.542224+00,,5153.236351,0,-1,5153.236351
2023-03-29 05:20:22.866661+00,,5152.971251,0,-1,5152.971251
2023-03-29 05:30:38.031765+00,,5152.752527,0,-1,5152.752527
2023-03-29 05:40:23.248845+00,,5153.010467,0,-1,5153.010467
2023-03-29 05:50:22.904378+00,,5153.329427,0,-1,5153.329427
2023-03-29 05:55:22.94933+00,,5153.329427,0,-1,5153.329427
2023-03-29 06:05:23.146835+00,,5153.328646,0,-1,5153.328646
2023-03-29 06:10:23.277759+00,,5153.328646,0,-1,5153.328646
2023-03-29 06:20:23.475745+00,,5152.849282,0,-1,5152.849282
2023-03-29 06:30:36.244575+00,,5150.55851,0,-1,5150.55851
2023-03-29 06:35:23.159244+00,,5149.9449,0,-1,5149.9449
2023-03-29 06:45:39.085631+00,,5150.746562,0,-1,5150.746562
2023-03-29 06:50:22.232929+00,,5150.746562,0,-1,5150.746562
2023-03-29 07:00:39.209617+00,,5151.58054,0,-1,5151.58054
2023-03-29 07:10:23.233067+00,,5151.587527,0,-1,5151.587527
2023-03-29 07:20:23.621545+00,,5151.27381,0,-1,5151.27381
2023-03-29 07:30:38.634266+00,,5151.27381,0,-1,5151.27381
2023-03-29 07:40:23.250858+00,,5150.856908,0,-1,5150.856908
2023-03-29 07:50:23.482172+00,,5150.889277,0,-1,5150.889277
2023-03-29 08:00:40.241755+00,,5151.493731,0,-1,5151.493731
2023-03-29 08:05:23.148292+00,,5151.978141,0,-1,5151.978141
2023-03-29 08:15:38.930983+00,,5150.062851,0,-1,5150.062851
2023-03-29 08:20:23.527902+00,,5148.722901,0,-1,5148.722901
2023-03-29 08:30:38.709878+00,,5148.227911,0,-1,5148.227911
2023-03-29 08:35:23.755548+00,,5148.062368,0,-1,5148.062368
2023-03-29 08:45:38.905741+00,,5148.735278,0,-1,5148.735278
2023-03-29 08:55:23.363463+00,,5148.221079,0,-1,5148.221079
2023-03-29 09:05:23.130938+00,,5148.266454,0,-1,5148.266454
2023-03-29 09:15:40.092151+00,,5147.74221,0,-1,5147.74221
2023-03-29 09:25:23.513472+00,,5147.707001,0,-1,5147.707001
2023-03-29 09:30:41.604351+00,,5148.419531,0,-1,5148.419531
2023-03-29 09:40:23.474302+00,,5148.419531,0,-1,5148.419531
2023-03-29 09:45:39.488921+00,,5148.945905,0,-1,5148.945905
2023-03-29 09:55:23.205506+00,,5149.500071,0,-1,5149.500071
2023-03-29 10:00:23.658496+00,,5149.500071,0,-1,5149.500071
2023-03-29 10:10:23.305712+00,,5150.342153,0,-1,5150.342153
2023-03-29 10:15:39.545817+00,,5149.817444,0,-1,5149.817444
2023-03-29 10:20:23.433057+00,,5150.490088,0,-1,5150.490088
2023-03-29 10:25:22.348499+00,,5149.722833,0,-1,5149.722833
2023-03-29 10:35:23.14572+00,,5149.722833,0,-1,5149.722833
2023-03-29 10:45:39.489297+00,,5150.448052,0,-1,5150.448052
2023-03-29 10:55:22.912809+00,,5150.448052,0,-1,5150.448052
2023-03-29 11:00:27.097146+00,,5151.453251,0,-1,5151.453251
2023-03-29 11:10:23.259313+00,,5152.124079,0,-1,5152.124079
2023-03-29 11:20:24.172167+00,,5152.124079,0,-1,5152.124079
2023-03-29 11:30:38.569521+00,,5150.908999,0,-1,5150.908999
2023-03-29 11:40:23.450628+00,,5151.521795,0,-1,5151.521795
2023-03-29 11:50:25.190502+00,,5151.521795,0,-1,5151.521795
2023-03-29 12:00:23.885527+00,,5151.009926,0,-1,5151.009926
2023-03-29 12:10:23.451042+00,,5151.019255,0,-1,5151.019255
2023-03-29 12:20:25.754775+00,,5152.907128,0,-1,5152.907128
2023-03-29 12:30:23.211712+00,,5152.002234,0,-1,5152.002234
2023-03-29 12:40:23.563656+00,,5152.002234,0,-1,5152.002234
2023-03-29 12:45:40.200338+00,,5152.002234,0,-1,5152.002234
2023-03-29 12:55:23.790421+00,,5152.002234,0,-1,5152.002234
2023-03-29 13:05:23.311171+00,,5150.682477,0,-1,5150.682477
2023-03-29 13:15:39.503713+00,,5151.393545,0,-1,5151.393545
2023-03-29 13:25:23.744007+00,,5152.0853,0,-1,5152.0853
2023-03-29 13:30:24.459611+00,,5152.0853,0,-1,5152.0853
2023-03-29 13:40:24.013235+00,,5151.470326,0,-1,5151.470326
2023-03-29 13:45:24.669568+00,,5151.470326,0,-1,5151.470326
2023-03-29 13:50:22.951997+00,,5151.693646,0,-1,5151.693646
2023-03-29 14:00:25.470811+00,,5151.494626,0,-1,5151.494626
2023-03-29 14:10:23.309684+00,,5151.513382,0,-1,5151.513382
2023-03-29 14:15:23.331363+00,,5150.816812,0,-1,5150.816812
2023-03-29 14:25:24.119169+00,,5151.075592,0,-1,5151.075592
2023-03-29 14:30:23.189832+00,,5153.882472,0,-1,5153.882472
2023-03-29 14:40:23.97867+00,,5155.340178,0,-1,5155.340178
2023-03-29 14:50:23.770088+00,,5155.475842,0,-1,5155.475842
2023-03-29 15:00:23.275554+00,,5155.475842,0,-1,5155.475842
2023-03-29 15:10:23.579667+00,,5155.506842,0,-1,5155.506842
2023-03-29 15:20:23.579283+00,,5155.506842,0,-1,5155.506842
2023-03-29 15:25:23.558713+00,,5155.466742,0,-1,5155.466742
2023-03-29 15:35:23.073706+00,,5155.423442,0,-1,5155.423442
2023-03-29 15:45:40.892662+00,,5155.423442,0,-1,5155.423442
2023-03-29 15:55:22.263334+00,,5155.423442,0,-1,5155.423442
2023-03-29 16:05:23.060143+00,,5155.468541,0,-1,5155.468541
2023-03-29 16:15:23.275085+00,,5155.520283,0,-1,5155.520283
2023-03-29 16:20:22.790227+00,,5155.520283,0,-1,5155.520283
2023-03-29 16:25:22.852349+00,,5155.520283,0,-1,5155.520283
2023-03-29 16:35:23.262801+00,,5155.520283,0,-1,5155.520283
2023-03-29 16:45:39.429164+00,,5155.606712,0,-1,5155.606712
2023-03-29 16:50:23.354994+00,,5155.606712,0,-1,5155.606712
2023-03-29 17:00:39.13089+00,,5155.633853,0,-1,5155.633853
2023-03-29 17:10:23.157805+00,,5155.682194,0,-1,5155.682194
2023-03-29 17:15:38.821415+00,,5155.643032,0,-1,5155.643032
2023-03-29 17:25:23.45583+00,,5155.643032,0,-1,5155.643032
2023-03-29 17:35:24.841592+00,,5155.649832,0,-1,5155.649832
2023-03-29 17:45:39.421893+00,,5155.764518,0,-1,5155.764518
2023-03-29 17:50:25.940224+00,,5155.764518,0,-1,5155.764518
2023-03-29 18:00:39.96588+00,,5155.764518,0,-1,5155.764518
2023-03-29 18:05:23.058682+00,,5155.764483,0,-1,5155.764483
2023-03-29 18:15:38.849256+00,,5155.764483,0,-1,5155.764483
2023-03-29 18:20:23.585906+00,,5155.764483,0,-1,5155.764483
2023-03-29 18:30:40.215216+00,,5155.742487,0,-1,5155.742487
2023-03-29 18:35:23.056845+00,,5155.761587,0,-1,5155.761587
2023-03-29 18:45:38.876716+00,,5155.695757,0,-1,5155.695757
2023-03-29 18:50:23.347487+00,,5155.695757,0,-1,5155.695757
2023-03-29 19:00:39.711368+00,,5155.695757,0,-1,5155.695757
2023-03-29 19:10:23.369983+00,,5155.695647,0,-1,5155.695647
2023-03-29 19:15:39.401952+00,,5155.695647,0,-1,5155.695647
2023-03-29 19:20:23.327696+00,,5155.695647,0,-1,5155.695647
2023-03-29 19:25:23.436233+00,,5155.632137,0,-1,5155.632137
2023-03-29 19:35:23.257536+00,,5155.694048,0,-1,5155.694048
2023-03-29 19:45:39.417484+00,,5155.626337,0,-1,5155.626337
2023-03-29 19:55:23.416994+00,,5155.461837,0,-1,5155.461837
2023-03-29 20:00:39.343782+00,,5155.541699,0,-1,5155.541699
2023-03-29 20:10:23.297671+00,,5155.631575,0,-1,5155.631575
2023-03-29 20:20:24.613846+00,,5155.631575,0,-1,5155.631575
2023-03-29 20:30:39.086475+00,,5155.631575,0,-1,5155.631575
2023-03-29 20:40:23.105816+00,,5155.610102,0,-1,5155.610102
2023-03-29 20:50:23.64546+00,,5155.712224,0,-1,5155.712224
2023-03-29 20:55:23.424266+00,,5155.712224,0,-1,5155.712224
2023-03-29 21:00:23.517503+00,,5155.712224,0,-1,5155.712224
2023-03-29 21:05:23.126566+00,,5155.919958,0,-1,5155.919958
2023-03-29 21:15:39.610569+00,,5155.919958,0,-1,5155.919958
2023-03-29 21:25:23.405396+00,,5155.923858,0,-1,5155.923858
2023-03-29 21:35:23.008873+00,,5155.923858,0,-1,5155.923858
2023-03-29 21:40:23.098782+00,,5155.923858,0,-1,5155.923858
2023-03-29 21:50:23.553282+00,,5155.987153,0,-1,5155.987153
2023-03-29 22:00:40.255737+00,,5155.980092,0,-1,5155.980092
2023-03-29 22:10:23.51612+00,,5155.779623,0,-1,5155.779623
2023-03-29 22:20:23.276715+00,,5155.779623,0,-1,5155.779623
2023-03-29 22:25:23.389484+00,,5156.032387,0,-1,5156.032387
2023-03-29 22:35:25.389431+00,,5156.032387,0,-1,5156.032387
2023-03-29 22:45:40.26259+00,,5155.914092,0,-1,5155.914092
2023-03-29 22:50:23.385407+00,,5155.914092,0,-1,5155.914092
2023-03-29 23:00:40.574808+00,,5155.914725,0,-1,5155.914725
2023-03-29 23:10:23.208014+00,,5156.174625,0,-1,5156.174625
2023-03-29 23:20:23.373251+00,,5156.200757,0,-1,5156.200757
2023-03-29 23:30:40.618141+00,,5156.200757,0,-1,5156.200757
2023-03-29 23:40:23.182599+00,,5156.200757,0,-1,5156.200757
2023-03-29 23:45:39.529654+00,,5156.225425,0,-1,5156.225425
2023-03-29 23:50:22.786862+00,,5156.225425,0,-1,5156.225425
2023-03-29 23:55:24.215872+00,,5156.225425,0,-1,5156.225425
2023-03-30 00:05:24.778748+00,,5156.225641,0,-1,5156.225641
2023-03-30 00:15:39.944077+00,,5156.222141,0,-1,5156.222141
2023-03-30 00:20:23.263423+00,,5156.183691,0,-1,5156.183691
2023-03-30 00:30:24.321484+00,,5156.183691,0,-1,5156.183691
2023-03-30 00:40:25.144475+00,,5156.186541,0,-1,5156.186541
2023-03-30 00:45:27.805945+00,,5156.239403,0,-1,5156.239403
2023-03-30 00:55:23.478674+00,,5156.028041,0,-1,5156.028041
2023-03-30 01:05:25.042385+00,,5156.261775,0,-1,5156.261775
2023-03-30 01:15:23.148934+00,,5156.154267,0,-1,5156.154267
2023-03-30 01:20:24.027352+00,,5156.175203,0,-1,5156.175203
2023-03-30 01:30:39.66331+00,,5156.383107,0,-1,5156.383107
2023-03-30 01:35:23.674514+00,,5156.383107,0,-1,5156.383107
2023-03-30 01:45:39.924372+00,,5156.383107,0,-1,5156.383107
2023-03-30 01:55:23.367533+00,,5156.380607,0,-1,5156.380607
2023-03-30 02:00:39.02674+00,,5156.399737,0,-1,5156.399737
2023-03-30 02:10:23.078006+00,,5156.381704,0,-1,5156.381704
2023-03-30 02:20:25.083019+00,,5156.115801,0,-1,5156.115801
2023-03-30 02:30:36.647953+00,,5155.985049,0,-1,5155.985049
2023-03-30 02:40:23.333058+00,,5155.115847,0,-1,5155.115847
2023-03-30 02:45:38.724823+00,,5155.115847,0,-1,5155.115847
2023-03-30 02:55:23.597904+00,,5155.659405,0,-1,5155.659405
2023-03-30 03:05:23.830194+00,,5155.911171,0,-1,5155.911171
2023-03-30 03:15:37.532164+00,,5156.498719,0,-1,5156.498719
2023-03-30 03:25:23.335207+00,,5156.822567,0,-1,5156.822567
2023-03-30 03:35:23.205869+00,,5156.947319,0,-1,5156.947319
2023-03-30 03:45:40.509338+00,,5156.947319,0,-1,5156.947319
2023-03-30 03:55:24.153297+00,,5156.947319,0,-1,5156.947319
2023-03-30 04:05:23.811056+00,,5156.947319,0,-1,5156.947319
2023-03-30 04:15:39.922786+00,,5156.947319,0,-1,5156.947319
2023-03-30 04:25:23.340711+00,,5156.947319,0,-1,5156.947319
2023-03-30 04:35:26.171911+00,,5157.001319,0,-1,5157.001319
2023-03-30 04:45:23.411347+00,,5156.973919,0,-1,5156.973919
2023-03-30 04:50:23.531349+00,,5156.973919,0,-1,5156.973919
2023-03-30 05:00:24.268588+00,,5156.973919,0,-1,5156.973919
2023-03-30 05:10:23.282873+00,,5157.0311,0,-1,5157.0311
2023-03-30 05:15:24.55202+00,,5157.0311,0,-1,5157.0311
2023-03-30 05:25:24.184608+00,,5157.0311,0,-1,5157.0311
2023-03-30 05:35:23.51821+00,,5157.0311,0,-1,5157.0311
2023-03-30 05:45:23.159153+00,,5157.0471,0,-1,5157.0471
2023-03-30 05:55:23.56642+00,,5157.021902,0,-1,5157.021902
2023-03-30 06:00:39.62239+00,,5157.021902,0,-1,5157.021902
2023-03-30 06:05:22.58538+00,,5157.022514,0,-1,5157.022514
2023-03-30 06:15:38.701092+00,,5157.011868,0,-1,5157.011868
2023-03-30 06:25:23.324278+00,,5157.054774,0,-1,5157.054774
2023-03-30 06:35:23.527109+00,,5157.09087,0,-1,5157.09087
2023-03-30 06:45:42.302152+00,,5157.134712,0,-1,5157.134712
2023-03-30 06:55:22.979402+00,,5157.134712,0,-1,5157.134712
2023-03-30 07:05:24.213222+00,,5157.134712,0,-1,5157.134712
2023-03-30 07:15:39.873468+00,,5157.134712,0,-1,5157.134712
2023-03-30 07:25:23.567298+00,,5157.144512,0,-1,5157.144512
2023-03-30 07:35:23.687932+00,,5157.144512,0,-1,5157.144512
2023-03-30 07:45:24.342904+00,,5157.115712,0,-1,5157.115712
2023-03-30 07:55:23.579478+00,,5157.115712,0,-1,5157.115712
2023-03-30 08:00:24.447306+00,,5157.115712,0,-1,5157.115712
2023-03-30 08:10:23.642584+00,,5157.135127,0,-1,5157.135127
2023-03-30 08:15:39.875807+00,,5157.049719,0,-1,5157.049719
2023-03-30 08:25:23.292206+00,,5157.049719,0,-1,5157.049719
2023-03-30 08:35:23.759327+00,,5157.185127,0,-1,5157.185127
2023-03-30 08:45:42.277247+00,,5157.371127,0,-1,5157.371127
2023-03-30 08:55:22.964877+00,,5157.371127,0,-1,5157.371127
2023-03-30 09:05:23.402019+00,,5157.371127,0,-1,5157.371127
2023-03-30 09:10:23.869539+00,,5157.371127,0,-1,5157.371127
2023-03-30 09:20:23.89764+00,,5157.361901,0,-1,5157.361901
2023-03-30 09:25:23.517139+00,,5157.380293,0,-1,5157.380293
2023-03-30 09:35:23.824993+00,,5157.380293,0,-1,5157.380293
2023-03-30 09:45:39.85157+00,,5157.380293,0,-1,5157.380293
2023-03-30 09:50:23.189027+00,,5157.380293,0,-1,5157.380293
2023-03-30 10:00:38.948962+00,,5157.412227,0,-1,5157.412227
2023-03-30 10:05:23.768476+00,,5157.411723,0,-1,5157.411723
2023-03-30 10:15:39.861777+00,,5157.4759,0,-1,5157.4759
2023-03-30 10:25:23.290202+00,,5157.534912,0,-1,5157.534912
2023-03-30 10:30:38.994048+00,,5157.534912,0,-1,5157.534912
2023-03-30 10:35:23.520891+00,,5157.534912,0,-1,5157.534912
2023-03-30 10:40:23.618577+00,,5157.534912,0,-1,5157.534912
2023-03-30 10:50:23.450283+00,,5157.534912,0,-1,5157.534912
2023-03-30 10:55:23.298448+00,,5157.534912,0,-1,5157.534912
2023-03-30 11:00:24.035322+00,,5157.537923,0,-1,5157.537923
2023-03-30 11:10:22.408437+00,,5157.537887,0,-1,5157.537887
2023-03-30 11:20:22.855653+00,,5157.537887,0,-1,5157.537887
2023-03-30 11:25:25.872653+00,,5157.537887,0,-1,5157.537887
2023-03-30 11:35:22.287521+00,,5157.539962,0,-1,5157.539962
2023-03-30 11:45:23.063939+00,,5157.595727,0,-1,5157.595727
2023-03-30 11:50:23.416584+00,,5157.595727,0,-1,5157.595727
2023-03-30 12:00:24.077043+00,,5157.595727,0,-1,5157.595727
2023-03-30 12:05:23.474812+00,,5157.685455,0,-1,5157.685455
2023-03-30 12:15:25.10049+00,,5157.699928,0,-1,5157.699928
2023-03-30 12:20:23.810416+00,,5157.699928,0,-1,5157.699928
2023-03-30 12:25:22.94917+00,,5157.699928,0,-1,5157.699928
2023-03-30 12:35:22.576038+00,,5157.719059,0,-1,5157.719059
2023-03-30 12:45:39.245692+00,,5157.719059,0,-1,5157.719059
2023-03-30 12:55:23.262562+00,,5157.728586,0,-1,5157.728586
2023-03-30 13:05:23.459727+00,,5157.718578,0,-1,5157.718578
2023-03-30 13:15:39.231478+00,,5157.718481,0,-1,5157.718481
2023-03-30 13:25:23.260154+00,,5157.718481,0,-1,5157.718481
2023-03-30 13:35:22.305103+00,,5157.716669,0,-1,5157.716669
2023-03-30 13:40:23.606193+00,,5157.706289,0,-1,5157.706289
2023-03-30 13:45:40.358701+00,,5157.706289,0,-1,5157.706289
2023-03-30 13:55:23.464224+00,,5157.692129,0,-1,5157.692129
2023-03-30 14:05:24.623437+00,,5157.676147,0,-1,5157.676147
2023-03-30 14:15:39.263368+00,,5157.563873,0,-1,5157.563873
2023-03-30 14:25:23.431729+00,,5157.718845,0,-1,5157.718845
2023-03-30 14:30:39.06369+00,,5157.718845,0,-1,5157.718845
2023-03-30 14:40:22.527138+00,,5157.611072,0,-1,5157.611072
2023-03-30 14:50:23.180841+00,,5157.729422,0,-1,5157.729422
2023-03-30 15:00:23.514452+00,,5157.729422,0,-1,5157.729422
2023-03-30 15:05:23.640828+00,,5157.637791,0,-1,5157.637791
2023-03-30 15:15:39.818318+00,,5157.653334,0,-1,5157.653334
2023-03-30 15:20:24.871044+00,,5157.740346,0,-1,5157.740346
2023-03-30 15:25:23.266395+00,,5157.647934,0,-1,5157.647934
2023-03-30 15:35:23.420384+00,,5157.431434,0,-1,5157.431434
2023-03-30 15:40:26.09495+00,,5157.532084,0,-1,5157.532084
2023-03-30 15:50:24.285967+00,,5157.430226,0,-1,5157.430226
2023-03-30 15:55:23.247157+00,,5157.430226,0,-1,5157.430226
2023-03-30 16:05:23.408592+00,,5157.42936,0,-1,5157.42936
2023-03-30 16:10:23.792294+00,,5157.168768,0,-1,5157.168768
2023-03-30 16:20:23.172316+00,,5157.195168,0,-1,5157.195168
2023-03-30 16:30:23.924694+00,,5157.45088,0,-1,5157.45088
2023-03-30 16:40:23.774372+00,,5157.647368,0,-1,5157.647368
2023-03-30 16:45:39.784012+00,,5157.457368,0,-1,5157.457368
2023-03-30 16:55:23.477589+00,,5157.457368,0,-1,5157.457368
2023-03-30 17:05:23.401891+00,,5157.459124,0,-1,5157.459124
2023-03-30 17:15:39.195333+00,,5157.459124,0,-1,5157.459124
2023-03-30 17:20:23.364761+00,,5157.300995,0,-1,5157.300995
2023-03-30 17:30:39.779244+00,,5156.421585,0,-1,5156.421585
2023-03-30 17:40:23.737906+00,,5155.660171,0,-1,5155.660171
2023-03-30 17:50:23.125749+00,,5155.660171,0,-1,5155.660171
2023-03-30 17:55:24.990782+00,,5155.660171,0,-1,5155.660171
2023-03-30 18:05:23.411151+00,,5155.660459,0,-1,5155.660459
2023-03-30 18:10:23.506429+00,,5155.660459,0,-1,5155.660459
2023-03-30 18:20:23.144014+00,,5156.031543,0,-1,5156.031543
2023-03-30 18:25:23.190389+00,,5156.031543,0,-1,5156.031543
2023-03-30 18:35:23.398413+00,,5156.416677,0,-1,5156.416677
2023-03-30 18:45:39.145288+00,,5156.416677,0,-1,5156.416677
2023-03-30 18:50:23.095249+00,,5156.416677,0,-1,5156.416677
2023-03-30 19:00:38.870902+00,,5156.416677,0,-1,5156.416677
2023-03-30 19:10:22.879727+00,,5156.68255,0,-1,5156.68255
2023-03-30 19:15:39.144916+00,,5156.983352,0,-1,5156.983352
2023-03-30 19:20:23.085504+00,,5156.983352,0,-1,5156.983352
2023-03-30 19:30:39.496624+00,,5157.354552,0,-1,5157.354552
2023-03-30 19:40:23.492802+00,,5157.372252,0,-1,5157.372252
2023-03-30 19:50:22.506564+00,,5157.372252,0,-1,5157.372252
2023-03-30 19:55:24.967537+00,,5157.372252,0,-1,5157.372252
2023-03-30 20:05:23.37617+00,,5157.371823,0,-1,5157.371823
2023-03-30 20:15:39.218157+00,,5157.371823,0,-1,5157.371823
2023-03-30 20:20:23.072287+00,,5157.371823,0,-1,5157.371823
2023-03-30 20:30:39.747306+00,,5157.884873,0,-1,5157.884873
2023-03-30 20:35:23.389201+00,,5158.235173,0,-1,5158.235173
2023-03-30 20:40:23.467894+00,,5158.769673,0,-1,5158.769673
2023-03-30 20:50:23.071228+00,,5158.818073,0,-1,5158.818073
2023-03-30 21:00:40.04315+00,,5158.777743,0,-1,5158.777743
2023-03-30 21:10:23.497083+00,,5158.777743,0,-1,5158.777743
2023-03-30 21:20:22.490704+00,,5158.815483,0,-1,5158.815483
2023-03-30 21:30:23.298612+00,,5158.853403,0,-1,5158.853403
2023-03-30 21:40:22.242331+00,,5158.853403,0,-1,5158.853403
2023-03-30 21:50:24.880653+00,,5158.853403,0,-1,5158.853403
2023-03-30 22:00:23.259254+00,,5158.853403,0,-1,5158.853403
2023-03-30 22:05:23.587139+00,,5158.805627,0,-1,5158.805627
2023-03-30 22:15:39.968049+00,,5158.805627,0,-1,5158.805627
2023-03-30 22:20:23.051159+00,,5158.805627,0,-1,5158.805627
2023-03-30 22:25:23.150321+00,,5158.805627,0,-1,5158.805627
2023-03-30 22:35:23.353643+00,,5158.805627,0,-1,5158.805627
2023-03-30 22:40:22.370571+00,,5158.845627,0,-1,5158.845627
2023-03-30 22:45:39.109161+00,,5158.845627,0,-1,5158.845627
2023-03-30 22:55:22.553081+00,,5158.928547,0,-1,5158.928547
2023-03-30 23:00:38.82845+00,,5158.886978,0,-1,5158.886978
2023-03-30 23:10:23.440919+00,,5158.901278,0,-1,5158.901278
2023-03-30 23:20:22.435439+00,,5158.947744,0,-1,5158.947744
2023-03-30 23:25:22.547519+00,,5158.947744,0,-1,5158.947744
2023-03-30 23:35:22.150212+00,,5158.987295,0,-1,5158.987295
2023-03-30 23:45:39.706201+00,,5158.987295,0,-1,5158.987295
2023-03-30 23:55:23.145736+00,,5158.987295,0,-1,5158.987295
2023-03-31 00:00:38.268587+00,,5159.016498,0,-1,5159.016498
2023-03-31 00:05:25.362215+00,,5159.018747,0,-1,5159.018747
2023-03-31 00:15:39.086125+00,,5159.091429,0,-1,5159.091429
2023-03-31 00:25:23.135039+00,,5159.126516,0,-1,5159.126516
2023-03-31 00:35:23.313818+00,,5158.973116,0,-1,5158.973116
2023-03-31 00:45:39.696218+00,,5158.973116,0,-1,5158.973116
2023-03-31 00:50:23.032983+00,,5158.973116,0,-1,5158.973116
2023-03-31 01:00:38.79008+00,,5158.740522,0,-1,5158.740522
2023-03-31 01:10:23.647261+00,,5158.281811,0,-1,5158.281811
2023-03-31 01:20:25.647254+00,,5158.561237,0,-1,5158.561237
2023-03-31 01:30:39.389335+00,,5158.561237,0,-1,5158.561237
2023-03-31 01:40:23.421057+00,,5158.883072,0,-1,5158.883072
2023-03-31 01:50:22.693295+00,,5159.169932,0,-1,5159.169932
2023-03-31 01:55:23.11686+00,,5159.37978,0,-1,5159.37978
2023-03-31 02:05:23.602898+00,,5159.211194,0,-1,5159.211194
2023-03-31 02:10:23.399399+00,,5159.211194,0,-1,5159.211194
2023-03-31 02:20:23.007993+00,,5159.364951,0,-1,5159.364951
2023-03-31 02:30:39.367884+00,,5159.184468,0,-1,5159.184468
2023-03-31 02:35:23.528787+00,,5159.184468,0,-1,5159.184468
2023-03-31 02:45:39.532641+00,,5159.184468,0,-1,5159.184468
2023-03-31 02:50:22.99357+00,,5159.018568,0,-1,5159.018568
2023-03-31 03:00:39.369578+00,,5159.172618,0,-1,5159.172618
2023-03-31 03:05:23.304134+00,,5159.177443,0,-1,5159.177443
2023-03-31 03:15:39.076218+00,,5159.177443,0,-1,5159.177443
2023-03-31 03:20:23.304429+00,,5159.177443,0,-1,5159.177443
2023-03-31 03:30:23.233033+00,,5159.001534,0,-1,5159.001534
2023-03-31 03:40:23.407084+00,,5159.02636,0,-1,5159.02636
2023-03-31 03:50:22.401176+00,,5159.02636,0,-1,5159.02636
2023-03-31 04:00:39.358969+00,,5159.208698,0,-1,5159.208698
2023-03-31 04:10:22.21773+00,,5159.45602,0,-1,5159.45602
2023-03-31 04:20:23.242849+00,,5159.477631,0,-1,5159.477631
2023-03-31 04:30:39.350614+00,,5159.477631,0,-1,5159.477631
2023-03-31 04:35:23.541858+00,,5159.477631,0,-1,5159.477631
2023-03-31 04:45:39.660202+00,,5159.179493,0,-1,5159.179493
2023-03-31 04:55:22.49355+00,,5159.179493,0,-1,5159.179493
2023-03-31 05:00:39.35099+00,,5159.180494,0,-1,5159.180494
2023-03-31 05:10:22.813065+00,,5159.180494,0,-1,5159.180494
2023-03-31 05:15:39.673514+00,,5159.180494,0,-1,5159.180494
2023-03-31 05:20:23.009347+00,,5159.342839,0,-1,5159.342839
2023-03-31 05:30:39.576047+00,,5159.342839,0,-1,5159.342839
2023-03-31 05:40:25.164484+00,,5159.342839,0,-1,5159.342839
2023-03-31 05:50:22.383896+00,,5159.342839,0,-1,5159.342839
2023-03-31 05:55:23.193519+00,,5159.752893,0,-1,5159.752893
2023-03-31 06:05:23.30986+00,,5159.750524,0,-1,5159.750524
2023-03-31 06:15:40.238081+00,,5159.750524,0,-1,5159.750524
2023-03-31 06:25:23.65279+00,,5159.750524,0,-1,5159.750524
2023-03-31 06:35:23.251576+00,,5159.750524,0,-1,5159.750524
2023-03-31 06:40:22.766519+00,,5159.795124,0,-1,5159.795124
2023-03-31 06:50:22.950975+00,,5159.795124,0,-1,5159.795124
2023-03-31 06:55:23.074394+00,,5159.795124,0,-1,5159.795124
2023-03-31 07:05:22.673285+00,,5159.795246,0,-1,5159.795246
2023-03-31 07:10:23.389259+00,,5159.734046,0,-1,5159.734046
2023-03-31 07:20:22.378165+00,,5159.667246,0,-1,5159.667246
2023-03-31 07:30:38.750006+00,,5159.489146,0,-1,5159.489146
2023-03-31 07:40:22.182078+00,,5159.230616,0,-1,5159.230616
2023-03-31 07:45:40.242386+00,,5159.582246,0,-1,5159.582246
2023-03-31 07:55:23.051669+00,,5159.952686,0,-1,5159.952686
2023-03-31 08:00:39.92935+00,,5159.953368,0,-1,5159.953368
2023-03-31 08:10:23.361956+00,,5160.119128,0,-1,5160.119128
2023-03-31 08:20:23.562466+00,,5160.119128,0,-1,5160.119128
2023-03-31 08:25:23.851085+00,,5160.131326,0,-1,5160.131326
2023-03-31 08:35:23.260431+00,,5160.12208,0,-1,5160.12208
2023-03-31 08:45:39.042108+00,,5160.126686,0,-1,5160.126686
2023-03-31 08:55:23.074555+00,,5160.218128,0,-1,5160.218128
2023-03-31 09:00:40.383619+00,,5160.218128,0,-1,5160.218128
2023-03-31 09:10:23.547921+00,,5160.218128,0,-1,5160.218128
2023-03-31 09:15:39.646366+00,,5160.218128,0,-1,5160.218128
2023-03-31 09:25:22.448674+00,,5160.218128,0,-1,5160.218128
2023-03-31 09:35:22.64275+00,,5160.218128,0,-1,5160.218128
2023-03-31 09:40:23.343846+00,,5160.218128,0,-1,5160.218128
